qty_dot_url,qty_hyphen_url,qty_underline_url,qty_slash_url,qty_questionmark_url,qty_equal_url,qty_at_url,qty_exclamation_url,qty_space_url,qty_tilde_url,qty_comma_url,qty_plus_url,qty_asterisk_url,qty_hashtag_url,qty_dollar_url,qty_percent_url,qty_tld_url,length_url,qty_dot_domain,qty_hyphen_domain,qty_underline_domain,qty_at_domain,qty_vowels_domain,domain_in_ip,server_client_domain,qty_dot_directory,qty_hyphen_directory,qty_underline_directory,qty_percent_directory,directory_length,file_length,qty_dot_params,qty_hyphen_params,qty_underline_params,qty_slash_params,qty_questionmark_params,qty_percent_params,email_in_url,tls_ssl_certificate,url_shortened,phishing
3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,57,2,0,0,0,3,0,0,1,0,0,0,47,0,-1,-1,-1,-1,-1,-1,0,1,0,1
2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,34,2,0,0,0,5,0,0,0,0,0,0,18,0,-1,-1,-1,-1,-1,-1,0,1,0,0
3,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,41,2,1,0,0,3,0,0,1,0,0,0,27,11,-1,-1,-1,-1,-1,-1,0,1,0,0
3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,38,2,0,0,0,5,0,0,1,0,0,0,26,21,-1,-1,-1,-1,-1,-1,0,1,0,1
3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,46,3,0,0,0,12,0,0,0,0,0,0,16,0,-1,-1,-1,-1,-1,-1,0,0,0,0
4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,32,3,0,0,0,2,0,0,1,0,0,0,15,9,-1,-1,-1,-1,-1,-1,0,1,0,0
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18,3,0,0,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,0,0
2,1,1,9,0,0,0,0,0,0,0,0,0,0,0,0,1,102,2,0,0,0,6,0,0,0,1,1,0,84,0,-1,-1,-1,-1,-1,-1,0,1,0,1
2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,35,2,0,0,0,6,0,0,0,0,0,0,16,0,-1,-1,-1,-1,-1,-1,0,1,0,1
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,27,1,0,0,0,9,0,0,0,0,0,0,1,0,-1,-1,-1,-1,-1,-1,0,0,0,0
2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19,2,1,0,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,0,0
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,66,1,0,0,0,10,0,0,0,0,0,0,44,43,-1,-1,-1,-1,-1,-1,0,1,0,1
2,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,45,1,0,0,0,7,0,0,1,0,1,0,28,19,-1,-1,-1,-1,-1,-1,0,0,0,0
2,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,62,1,0,0,0,7,0,0,1,1,0,0,42,8,-1,-1,-1,-1,-1,-1,0,0,0,1
2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,30,2,2,0,0,9,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0
2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,30,2,0,0,0,10,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,33,4,0,0,0,8,0,0,0,0,0,0,6,0,-1,-1,-1,-1,-1,-1,0,1,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20,2,0,0,0,7,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,0,1
4,0,9,2,0,0,0,0,0,0,0,0,0,0,0,0,1,129,3,0,0,0,8,0,0,1,0,9,0,109,96,-1,-1,-1,-1,-1,-1,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,26,3,0,0,0,10,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0
3,6,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,76,2,0,0,0,6,0,0,1,6,0,0,53,44,-1,-1,-1,-1,-1,-1,0,1,0,0
1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,37,1,0,0,0,4,0,0,0,0,0,0,26,0,-1,-1,-1,-1,-1,-1,0,1,0,1
2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,36,1,0,0,0,5,0,0,1,0,0,0,20,11,-1,-1,-1,-1,-1,-1,0,0,0,1
3,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,1,63,2,0,0,0,5,0,0,1,0,3,0,45,31,-1,-1,-1,-1,-1,-1,0,1,0,0
3,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,1,76,2,0,0,0,8,0,0,1,0,2,0,59,28,-1,-1,-1,-1,-1,-1,0,0,0,1
2,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,48,1,0,0,0,6,0,0,1,1,0,0,29,7,-1,-1,-1,-1,-1,-1,0,0,0,1
3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,23,3,0,0,0,7,0,0,0,0,0,0,1,0,-1,-1,-1,-1,-1,-1,0,0,0,0
2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,53,1,0,0,0,11,0,0,1,0,0,0,29,11,-1,-1,-1,-1,-1,-1,0,0,0,1
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,26,2,0,0,0,10,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0
3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,56,2,0,0,0,5,0,0,1,0,0,0,29,10,-1,-1,-1,-1,-1,-1,0,1,0,1
2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,30,2,0,0,0,11,0,0,0,0,0,0,1,0,-1,-1,-1,-1,-1,-1,0,0,0,1
3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17,3,1,0,0,5,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0
2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,34,1,0,0,0,5,0,0,1,0,0,0,17,10,-1,-1,-1,-1,-1,-1,0,0,0,1
3,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,39,2,1,0,0,5,0,0,1,0,0,0,20,0,-1,-1,-1,-1,-1,-1,0,0,0,0
1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,23,1,0,0,0,5,0,0,0,0,0,0,7,0,-1,-1,-1,-1,-1,-1,0,0,0,0
3,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,52,2,1,0,0,4,0,0,1,0,0,0,35,10,-1,-1,-1,-1,-1,-1,0,1,0,1
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,31,2,0,0,0,13,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0
1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,33,1,0,0,0,7,0,0,0,2,0,0,17,16,-1,-1,-1,-1,-1,-1,0,1,0,0
6,0,0,5,0,9,0,0,0,0,0,0,0,0,0,0,2,200,4,0,0,0,2,0,0,0,0,0,0,13,12,2,0,0,4,0,0,0,0,0,1
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,23,1,0,0,0,3,0,0,0,0,0,0,12,11,-1,-1,-1,-1,-1,-1,0,1,0,0
3,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,97,2,0,0,0,6,0,0,1,5,0,0,80,55,-1,-1,-1,-1,-1,-1,0,1,0,0
2,13,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,109,2,0,0,0,3,0,0,0,13,0,0,94,77,-1,-1,-1,-1,-1,-1,0,0,0,0
4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,44,4,0,0,0,15,0,0,0,0,0,0,5,0,-1,-1,-1,-1,-1,-1,0,0,0,0
3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,27,2,0,0,0,3,0,0,1,0,0,0,12,11,-1,-1,-1,-1,-1,-1,0,1,0,1
3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,25,3,1,0,0,4,0,0,0,0,0,0,1,0,-1,-1,-1,-1,-1,-1,0,0,0,1
1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,36,1,0,0,0,5,0,0,0,0,0,0,18,6,-1,-1,-1,-1,-1,-1,0,1,0,1
1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,121,1,0,0,0,7,0,0,0,0,0,0,105,0,-1,-1,-1,-1,-1,-1,0,0,0,1
2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,29,2,0,0,0,9,0,0,0,0,0,0,1,0,-1,-1,-1,-1,-1,-1,0,1,0,0
3,0,0,3,0,1,1,0,0,0,0,0,0,0,0,0,1,63,1,0,0,0,5,0,0,1,0,0,0,14,6,1,0,0,0,0,0,1,0,0,1
2,0,0,1,0,3,0,0,0,0,0,0,0,0,0,20,1,95,2,0,0,0,4,0,0,0,0,0,0,7,6,0,0,0,0,0,20,0,1,0,0
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,31,4,0,0,0,9,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0
2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,36,2,0,0,0,13,0,0,0,0,0,0,1,0,-1,-1,-1,-1,-1,-1,0,1,0,0
2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,41,2,0,0,0,5,0,0,0,0,0,0,25,0,-1,-1,-1,-1,-1,-1,0,1,0,1
2,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,2,33,2,1,0,0,4,0,0,0,0,0,0,18,0,-1,-1,-1,-1,-1,-1,0,0,0,1
3,5,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,95,2,0,0,0,3,0,0,1,5,0,0,79,53,-1,-1,-1,-1,-1,-1,0,1,0,1
1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,32,1,0,0,0,8,0,0,0,0,0,0,12,0,-1,-1,-1,-1,-1,-1,0,0,0,1
4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,36,3,0,0,0,2,0,0,1,0,0,0,19,13,-1,-1,-1,-1,-1,-1,0,1,0,0
2,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,1,36,1,0,0,0,4,0,0,1,0,0,0,17,9,0,0,0,0,0,0,0,1,0,1
9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,65,9,0,0,0,22,0,0,0,0,0,0,1,0,-1,-1,-1,-1,-1,-1,0,0,0,1
3,9,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,91,3,0,0,0,5,0,0,0,9,0,0,74,58,-1,-1,-1,-1,-1,-1,0,1,0,0
2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,28,2,2,0,0,9,0,0,0,0,0,0,1,0,-1,-1,-1,-1,-1,-1,0,0,0,0
3,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,56,2,1,0,0,10,0,0,1,0,2,0,25,24,-1,-1,-1,-1,-1,-1,0,1,0,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,1,0,0,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,0,0
2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,42,2,0,0,0,6,0,0,0,0,0,0,22,0,-1,-1,-1,-1,-1,-1,0,0,0,0
1,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,41,1,0,0,0,4,0,0,0,1,0,0,22,0,-1,-1,-1,-1,-1,-1,0,1,0,1
2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,54,1,0,0,0,6,0,0,1,0,0,0,37,10,-1,-1,-1,-1,-1,-1,0,0,0,1
1,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,58,1,0,0,0,10,0,0,0,2,0,0,35,16,-1,-1,-1,-1,-1,-1,0,0,0,1
3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,18,3,0,0,0,3,0,0,0,0,0,0,1,0,-1,-1,-1,-1,-1,-1,0,1,0,0
3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,25,3,1,0,0,5,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0
1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,36,1,0,0,0,4,0,0,0,0,0,0,28,4,-1,-1,-1,-1,-1,-1,0,1,0,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,1,0,0,0,4,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0
1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,71,1,0,0,0,11,0,0,0,0,0,0,40,0,-1,-1,-1,-1,-1,-1,0,0,0,1
4,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,40,3,0,0,0,3,0,0,1,0,0,0,10,9,0,0,0,0,0,0,0,1,0,0
2,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,37,2,1,0,0,1,0,0,0,0,0,0,27,0,-1,-1,-1,-1,-1,-1,0,0,0,1
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18,3,0,0,0,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0
3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,2,0,65,3,0,0,0,0,1,0,0,0,0,2,35,0,0,0,0,1,0,0,0,0,0,1
3,1,3,2,0,2,0,0,0,0,0,0,0,0,0,0,1,96,2,0,0,0,7,0,0,1,0,0,0,24,10,0,1,3,0,0,0,0,1,0,1
3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,40,2,0,0,0,7,0,0,1,0,0,0,13,12,-1,-1,-1,-1,-1,-1,0,0,0,1
3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,28,3,0,0,0,6,0,0,0,0,0,0,6,0,-1,-1,-1,-1,-1,-1,0,0,0,0
2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,39,1,0,0,0,6,0,0,1,0,0,0,22,0,-1,-1,-1,-1,-1,-1,0,0,0,1
3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,24,3,0,0,0,1,0,0,0,0,0,0,8,0,-1,-1,-1,-1,-1,-1,0,0,0,0
2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,25,2,1,0,0,7,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,0,0
4,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,1,61,3,0,0,0,7,0,0,1,0,0,0,22,11,0,0,0,0,0,0,0,0,0,1
1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,19,1,0,0,0,5,0,0,0,0,0,0,5,0,-1,-1,-1,-1,-1,-1,0,1,0,0
3,1,0,6,0,0,0,0,0,1,0,0,0,0,0,0,1,62,2,0,0,0,5,0,0,1,1,0,0,46,13,-1,-1,-1,-1,-1,-1,0,0,0,1
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,17,1,0,0,0,6,0,0,0,0,0,0,5,4,-1,-1,-1,-1,-1,-1,0,0,0,1
3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,27,2,0,0,0,5,0,0,1,0,0,0,11,10,-1,-1,-1,-1,-1,-1,0,0,0,0
2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,14,2,1,0,0,2,0,0,0,0,0,0,1,0,-1,-1,-1,-1,-1,-1,0,1,0,1
4,1,0,2,0,4,0,0,0,0,0,0,0,0,0,0,1,112,2,1,0,0,8,0,0,1,0,0,0,21,10,1,0,0,0,0,0,0,0,0,1
4,1,4,6,0,2,0,0,0,0,3,0,0,0,0,1,2,150,0,0,0,0,0,0,0,4,0,0,0,70,0,0,1,4,0,0,1,0,0,0,1
3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,44,2,0,0,0,5,0,0,1,0,0,0,24,12,-1,-1,-1,-1,-1,-1,0,1,0,0
3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,31,3,0,0,0,0,1,0,0,0,0,0,18,0,-1,-1,-1,-1,-1,-1,0,0,0,1
5,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,1,57,4,0,0,0,7,0,0,1,0,0,0,18,9,0,0,0,0,0,0,0,1,0,0
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,18,1,0,0,0,4,0,0,0,0,0,0,5,4,-1,-1,-1,-1,-1,-1,0,0,0,0
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,26,1,0,0,0,6,0,0,0,0,0,0,6,5,-1,-1,-1,-1,-1,-1,0,1,0,1
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,30,3,0,0,0,10,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,0,0
2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,35,2,4,0,0,10,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0
1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,31,1,0,0,0,1,0,0,0,0,0,0,20,0,-1,-1,-1,-1,-1,-1,0,0,0,1
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,28,4,0,0,0,6,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,47,2,0,0,0,16,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,0,0
4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,36,4,0,0,0,8,0,0,0,0,0,0,6,0,-1,-1,-1,-1,-1,-1,0,1,0,0
2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,18,1,0,0,0,4,0,0,1,0,0,0,6,5,-1,-1,-1,-1,-1,-1,0,1,0,1
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,2,0,0,0,9,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,0,0
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,3,0,0,0,5,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0
4,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,39,4,0,0,0,6,0,0,0,0,1,0,16,0,-1,-1,-1,-1,-1,-1,0,0,0,0
2,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,71,1,0,0,0,7,0,0,1,0,0,0,52,6,-1,-1,-1,-1,-1,-1,0,1,0,1
2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,50,1,0,0,0,7,0,0,1,0,0,0,32,10,-1,-1,-1,-1,-1,-1,0,1,0,1
2,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,53,1,0,0,0,3,0,0,1,4,0,0,41,0,-1,-1,-1,-1,-1,-1,0,0,0,0
2,0,2,4,0,3,0,0,0,0,0,0,0,0,0,0,1,212,1,0,0,0,5,0,0,1,0,1,0,32,9,0,0,1,0,0,0,0,1,0,1
2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,43,1,0,0,0,9,0,0,1,0,0,0,18,17,-1,-1,-1,-1,-1,-1,0,0,0,1
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,29,4,0,0,0,9,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,0,0
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,34,3,0,0,0,10,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0
2,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,1,72,1,0,0,0,4,0,0,1,0,0,0,46,9,0,0,0,0,0,0,0,1,0,1
2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,24,2,0,0,0,7,0,0,0,0,0,0,5,0,-1,-1,-1,-1,-1,-1,0,0,0,0
1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,41,1,1,0,0,6,0,0,0,0,0,0,19,0,-1,-1,-1,-1,-1,-1,0,1,0,1
2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,50,2,0,0,0,5,0,0,0,0,0,0,34,0,-1,-1,-1,-1,-1,-1,0,0,0,1
2,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,1,73,1,0,0,0,5,0,0,1,3,0,0,57,9,-1,-1,-1,-1,-1,-1,0,1,0,1
2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,28,2,2,0,0,8,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0
2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,33,2,0,0,0,3,0,0,0,1,0,0,18,0,-1,-1,-1,-1,-1,-1,0,0,0,0
3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,36,2,0,0,0,6,0,0,1,1,0,0,16,9,-1,-1,-1,-1,-1,-1,0,1,0,0
2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,33,1,0,0,0,7,0,0,1,0,0,0,11,6,-1,-1,-1,-1,-1,-1,0,1,0,1
2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,197,1,0,0,0,10,0,0,1,0,0,0,37,16,0,0,0,0,0,0,0,1,0,1
3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,37,1,1,0,0,6,0,0,2,0,0,0,18,7,-1,-1,-1,-1,-1,-1,0,0,0,1
2,0,2,3,0,1,0,0,0,0,0,0,0,0,0,0,1,62,1,0,0,0,5,0,0,1,0,1,0,30,12,0,0,1,0,0,0,0,0,0,1
3,1,3,5,0,2,0,0,0,0,0,0,0,0,0,0,1,102,2,0,0,0,5,0,0,1,0,0,0,30,5,0,1,3,0,0,0,0,0,0,1
2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,34,2,0,0,0,8,0,0,0,0,0,0,13,0,-1,-1,-1,-1,-1,-1,0,1,0,1
4,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,2,63,1,0,0,0,2,0,0,2,0,0,0,36,0,1,0,0,2,0,0,0,0,0,1
2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,41,1,0,0,0,6,0,0,1,0,0,0,29,9,-1,-1,-1,-1,-1,-1,0,0,0,1
4,0,0,4,0,1,1,0,0,0,0,0,0,0,0,0,2,79,2,0,0,0,9,0,0,1,0,0,0,28,9,1,0,0,0,0,0,1,1,0,1
1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,23,1,0,0,0,5,0,0,0,0,0,0,10,0,-1,-1,-1,-1,-1,-1,0,0,0,0
2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,25,2,2,0,0,9,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,1
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16,1,1,0,0,8,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,15,1,0,0,0,7,0,0,0,0,0,0,1,0,-1,-1,-1,-1,-1,-1,0,1,0,0
1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,36,1,0,0,0,9,0,0,0,0,0,0,14,0,-1,-1,-1,-1,-1,-1,0,0,0,1
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,22,4,0,0,0,6,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,0,0
2,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,66,1,0,0,0,5,0,0,1,1,0,0,50,15,-1,-1,-1,-1,-1,-1,0,1,0,1
3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,31,2,0,0,0,8,0,0,1,0,0,0,9,8,-1,-1,-1,-1,-1,-1,0,0,0,0
3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,25,3,1,0,0,5,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,0,0
3,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,49,2,0,0,0,5,0,0,1,0,1,0,30,12,-1,-1,-1,-1,-1,-1,0,0,0,1
2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,36,1,0,0,0,3,0,0,1,0,0,0,22,10,-1,-1,-1,-1,-1,-1,0,1,0,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,1,0,0,0,4,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,1
2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,24,2,1,0,0,8,0,0,0,0,0,0,1,0,-1,-1,-1,-1,-1,-1,0,0,0,0
1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,16,1,0,0,0,2,0,0,0,0,0,0,9,0,-1,-1,-1,-1,-1,-1,0,1,0,1
4,0,3,4,0,1,0,0,0,0,0,0,0,0,0,0,1,85,3,0,0,0,6,0,0,1,0,2,0,50,9,0,0,1,0,0,0,0,0,0,1
2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,54,2,0,0,0,4,0,0,0,0,0,0,40,0,-1,-1,-1,-1,-1,-1,0,0,0,0
4,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,1,42,3,0,0,0,3,0,0,1,0,0,0,15,9,0,0,0,0,0,0,0,0,0,0
2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,35,2,0,0,0,3,0,0,0,0,0,0,11,0,-1,-1,-1,-1,-1,-1,0,0,0,1
2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,34,1,1,0,0,6,0,0,1,1,0,0,20,19,-1,-1,-1,-1,-1,-1,0,0,0,1
2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,1,24,2,0,0,0,7,0,0,0,0,0,0,7,0,-1,-1,-1,-1,-1,-1,1,0,0,1
2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,45,2,2,0,0,7,0,0,0,0,0,0,14,13,-1,-1,-1,-1,-1,-1,0,0,0,1
3,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,51,2,0,0,0,4,0,0,1,1,0,0,31,9,-1,-1,-1,-1,-1,-1,0,0,0,1
3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,65,2,0,0,0,9,0,0,1,0,0,0,39,12,-1,-1,-1,-1,-1,-1,0,0,0,1
3,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,61,1,0,0,0,4,0,0,2,3,0,0,49,13,-1,-1,-1,-1,-1,-1,0,0,0,1
